22,6,162,3,24,"HTChunkPutb2@192-215@./WWW/Library/Implementation/HTChunk.c","./WWW/Library/Implementation/HTChunk.c","HTChunkPutb2","HTChunkPutb2( HTChunk * ch , const char * b , int l)",192,215
58,22,316,2,66,"HTChunkPutUtf8Char@223-288@./WWW/Library/Implementation/HTChunk.c","./WWW/Library/Implementation/HTChunk.c","HTChunkPutUtf8Char","HTChunkPutUtf8Char( HTChunk * ch , UCode_t code)",223,288
4,1,18,1,4,"HTChunkTerminate@293-296@./WWW/Library/Implementation/HTChunk.c","./WWW/Library/Implementation/HTChunk.c","HTChunkTerminate","HTChunkTerminate( HTChunk * ch)",293,296
13,5,79,2,14,"HTChunkPuts@301-314@./WWW/Library/Implementation/HTChunk.c","./WWW/Library/Implementation/HTChunk.c","HTChunkPuts","HTChunkPuts( HTChunk * ch , const char * s)",301,314
17,4,102,2,19,"HTChunkPuts2@317-335@./WWW/Library/Implementation/HTChunk.c","./WWW/Library/Implementation/HTChunk.c","HTChunkPuts2","HTChunkPuts2( HTChunk * ch , const char * s)",317,335
21,4,131,2,22,"HTPlain_getChartransInfo@65-86@./WWW/Library/Implementation/HTPlain.c","./WWW/Library/Implementation/HTPlain.c","HTPlain_getChartransInfo","HTPlain_getChartransInfo( HTStream * me , HTParentAnchor * anchor)",65,86
36,22,282,2,57,"HTPlain_put_character@103-159@./WWW/Library/Implementation/HTPlain.c","./WWW/Library/Implementation/HTPlain.c","HTPlain_put_character","HTPlain_put_character( HTStream * me , int c)",103,159
10,4,57,2,14,"HTPlain_put_string@165-178@./WWW/Library/Implementation/HTPlain.c","./WWW/Library/Implementation/HTPlain.c","HTPlain_put_string","HTPlain_put_string( HTStream * me , const char * s)",165,178
219,104,1591,3,352,"HTPlain_write@184-535@./WWW/Library/Implementation/HTPlain.c","./WWW/Library/Implementation/HTPlain.c","HTPlain_write","HTPlain_write( HTStream * me , const char * s , int l)",184,535
6,2,28,1,6,"HTPlain_free@543-548@./WWW/Library/Implementation/HTPlain.c","./WWW/Library/Implementation/HTPlain.c","HTPlain_free","HTPlain_free( HTStream * me)",543,548
4,1,17,2,4,"HTPlain_abort@552-555@./WWW/Library/Implementation/HTPlain.c","./WWW/Library/Implementation/HTPlain.c","HTPlain_abort","HTPlain_abort( HTStream * me , HTError e GCC_UNUSED)",552,555
24,2,208,3,31,"HTPlainPresent@571-601@./WWW/Library/Implementation/HTPlain.c","./WWW/Library/Implementation/HTPlain.c","HTPlainPresent","HTPlainPresent( HTPresentation * pres GCC_UNUSED , HTParentAnchor * anchor , HTStream * sink GCC_UNUSED)",571,601
5,2,17,0,5,"free_ssl_ctx@98-102@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","free_ssl_ctx","free_ssl_ctx()",98,102
4,2,28,1,4,"needs_limit@104-107@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","needs_limit","needs_limit( const char * actual)",104,107
11,2,78,2,12,"limited_string@109-120@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","limited_string","limited_string( const char * source , const char * actual)",109,120
10,2,63,2,11,"SSL_single_prompt@126-136@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","SSL_single_prompt","SSL_single_prompt( char ** target , const char * source)",126,136
17,3,120,4,19,"SSL_double_prompt@138-156@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","SSL_double_prompt","SSL_double_prompt( char ** target , const char * format , const char * arg1 , const char * arg2)",138,156
22,7,117,2,31,"HTSSLCallback@158-188@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","HTSSLCallback","HTSSLCallback( int preverify_ok , X509_STORE_CTX * x509_ctx GCC_UNUSED)",158,188
77,23,407,0,108,"HTGetSSLHandle@190-297@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","HTGetSSLHandle","HTGetSSLHandle()",190,297
26,4,188,0,47,"HTSSLInitPRNG@299-345@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","HTSSLInitPRNG","HTSSLInitPRNG()",299,345
14,5,76,3,16,"ws_read@390-405@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","ws_read","ws_read( int fd , char * buf , int len)",390,405
20,3,114,1,26,"_thread_func@409-434@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","_thread_func","_thread_func( * p)",409,434
79,17,423,3,99,"ws_netread@439-537@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","ws_netread","ws_netread( int fd , char * buf , int len)",439,537
32,14,195,2,33,"HTSkipToAt@570-602@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","HTSkipToAt","HTSkipToAt( char * host , int * gen_delims)",570,602
11,3,66,1,12,"fake_hostname@604-615@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","fake_hostname","fake_hostname( char * auth)",604,615
54,17,339,2,68,"strip_userid@620-687@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","strip_userid","strip_userid( char * host , int parse_only)",620,687
28,7,115,1,30,"acceptEncoding@693-722@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","acceptEncoding","acceptEncoding( int code)",693,722
9,3,62,1,14,"show_cert_issuer@725-738@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","show_cert_issuer","show_cert_issuer( X509 * peer_cert GCC_UNUSED)",725,738
17,5,99,1,19,"StripIpv6Brackets@745-763@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","StripIpv6Brackets","StripIpv6Brackets( char * host)",745,763
9,3,51,1,11,"StripUserAuthents@770-780@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","StripUserAuthents","StripUserAuthents( char * host)",770,780
1287,357,7248,4,2023,"HTLoadHTTP@800-2822@./WWW/Library/Implementation/HTTP.c","./WWW/Library/Implementation/HTTP.c","HTLoadHTTP","HTLoadHTTP( const char * arg , HTParentAnchor * anAnchor , HTFormat format_out , HTStream * sink)",800,2822
13,3,88,2,15,"copy_plus@22-36@./WWW/Library/Implementation/HTDOS.c","./WWW/Library/Implementation/HTDOS.c","copy_plus","copy_plus( char ** result , const char * source)",22,36
32,7,150,1,36,"HTDOS_wwwName@47-82@./WWW/Library/Implementation/HTDOS.c","./WWW/Library/Implementation/HTDOS.c","HTDOS_wwwName","HTDOS_wwwName( const char * dosname)",47,82
10,3,45,1,11,"HTDOS_slashes@87-97@./WWW/Library/Implementation/HTDOS.c","./WWW/Library/Implementation/HTDOS.c","HTDOS_slashes","HTDOS_slashes( char * path)",87,97
39,20,289,1,58,"HTDOS_name@107-164@./WWW/Library/Implementation/HTDOS.c","./WWW/Library/Implementation/HTDOS.c","HTDOS_name","HTDOS_name( const char * wwwname)",107,164
15,4,90,1,16,"HTDOS_short_name@167-182@./WWW/Library/Implementation/HTDOS.c","./WWW/Library/Implementation/HTDOS.c","HTDOS_short_name","HTDOS_short_name( const char * path)",167,182
9,4,42,0,11,"djgpp_idle_loop@197-207@./WWW/Library/Implementation/HTDOS.c","./WWW/Library/Implementation/HTDOS.c","djgpp_idle_loop","djgpp_idle_loop()",197,207
14,5,83,0,23,"getxkey@218-240@./WWW/Library/Implementation/HTDOS.c","./WWW/Library/Implementation/HTDOS.c","getxkey","getxkey()",218,240
12,2,134,3,12,"show_parts@47-58@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","show_parts","show_parts( const char * name , struct struct_parts * parts , int line)",47,58
16,5,71,1,18,"HTStrip@71-88@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTStrip","HTStrip( char * s)",71,88
66,25,421,2,91,"scan@100-190@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","scan","scan( char * name , struct struct_parts * parts)",100,190
8,2,42,2,9,"strchr_or_end@200-208@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","strchr_or_end","strchr_or_end( char * string , int ch)",200,208
29,12,157,2,31,"HTParsePort@218-248@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTParsePort","HTParsePort( char * host , int * portp)",218,248
11,7,76,1,12,"hex_decode@251-262@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","hex_decode","hex_decode( int ch)",251,262
75,18,456,1,89,"convert_to_idna@268-356@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","convert_to_idna","convert_to_idna( char * host)",268,356
321,136,2093,3,442,"HTParse@378-819@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTParse","HTParse( const char * aName , const char * relatedName , int wanted)",378,819
29,8,169,1,36,"HTParseAnchor@827-862@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTParseAnchor","HTParseAnchor( const char * aName)",827,862
107,39,693,2,121,"HTSimplify@873-993@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTSimplify","HTSimplify( char * filename , BOOL absolute)",873,993
46,14,283,2,53,"HTRelative@1012-1064@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTRelative","HTRelative( const char * aName , const char * relatedName)",1012,1064
25,6,176,2,29,"HTEscape@1099-1127@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTEscape","HTEscape( const char * str , unsigned mask)",1099,1127
24,6,171,1,28,"HTEscapeUnsafe@1141-1168@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTEscapeUnsafe","HTEscapeUnsafe( const char * str)",1141,1168
28,8,200,2,32,"HTEscapeSP@1181-1212@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTEscapeSP","HTEscapeSP( const char * str , unsigned mask)",1181,1212
6,5,45,1,6,"from_hex@1222-1227@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","from_hex","from_hex( int c)",1222,1227
26,11,164,1,37,"HTUnEscape@1229-1265@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTUnEscape","HTUnEscape( char * str)",1229,1265
25,12,165,2,29,"HTUnEscapeSome@1277-1305@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTUnEscapeSome","HTUnEscapeSome( char * str , const char * do_trans)",1277,1305
51,26,352,2,60,"HTMake822Word@1332-1391@./WWW/Library/Implementation/HTParse.c","./WWW/Library/Implementation/HTParse.c","HTMake822Word","HTMake822Word( char ** str , int quoted)",1332,1391
13,2,54,0,13,"free_news_globals@142-154@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","free_news_globals","free_news_globals()",142,154
16,3,81,0,18,"free_NNTP_AuthInfo@157-174@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","free_NNTP_AuthInfo","free_NNTP_AuthInfo()",157,174
27,8,194,0,32,"load_NNTP_AuthInfo@181-212@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","load_NNTP_AuthInfo","load_NNTP_AuthInfo()",181,212
4,1,9,0,4,"HTGetNewsHost@214-217@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","HTGetNewsHost","HTGetNewsHost()",214,217
4,1,16,1,4,"HTSetNewsHost@219-222@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","HTSetNewsHost","HTSetNewsHost( const char * value)",219,222
37,12,219,0,52,"initialize@243-294@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","initialize","initialize()",243,294
55,11,310,1,63,"response@306-368@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","response","response( char * command)",306,368
7,4,66,2,8,"match@377-384@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","match","match( const char * unknown , const char * ctemplate)",377,384
183,52,976,1,225,"HTHandleAuthInfo@395-619@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","HTHandleAuthInfo","HTHandleAuthInfo( char * host)",395,619
20,6,142,1,24,"author_name@633-656@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","author_name","author_name( char * email)",633,656
39,16,293,1,48,"author_address@670-717@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","author_address","author_address( char * email)",670,717
10,2,81,1,11,"start_anchor@722-732@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","start_anchor","start_anchor( const char * href)",722,732
11,3,97,2,12,"start_link@737-748@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","start_link","start_link( const char * href , const char * rev)",737,748
13,3,105,1,14,"start_list@753-766@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","start_list","start_list( int seqnum)",753,766
22,7,173,2,26,"write_anchor@778-803@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","write_anchor","write_anchor( const char * text , const char * addr)",778,803
24,10,137,1,25,"write_anchors@817-841@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","write_anchors","write_anchors( char * text)",817,841
12,2,51,0,12,"abort_socket@846-857@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","abort_socket","abort_socket()",846,857
11,6,85,1,24,"valid_header@863-886@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","valid_header","valid_header( char * line)",863,886
76,17,485,1,103,"post_article@898-1000@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","post_article","post_article( char * postfile)",898,1000
17,7,86,1,17,"debug_print@1004-1020@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","debug_print","debug_print( unsigned char * p)",1004,1020
8,4,48,1,11,"decode_mime@1023-1033@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","decode_mime","decode_mime( char ** str)",1023,1033
419,131,2576,1,510,"read_article@1046-1555@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","read_article","read_article( HTParentAnchor * thisanchor)",1046,1555
148,37,852,1,171,"read_list@1564-1734@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","read_list","read_list( char * arg)",1564,1734
314,65,1760,3,402,"read_group@1743-2144@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","read_group","read_group( const char * groupName , int first_required , int last_required)",1743,2144
723,293,4617,4,891,"HTLoadNews@2149-3039@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","HTLoadNews","HTLoadNews( const char * arg , HTParentAnchor * anAnchor , HTFormat format_out , HTStream * stream)",2149,3039
4,1,10,0,13,"HTClearNNTPAuthInfo@3049-3061@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","HTClearNNTPAuthInfo","HTClearNNTPAuthInfo()",3049,3061
7,2,27,0,7,"HTNewsGetCharacter@3064-3070@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","HTNewsGetCharacter","HTNewsGetCharacter()",3064,3070
38,3,201,5,41,"HTNewsProxyConnect@3072-3112@./WWW/Library/Implementation/HTNews.c","./WWW/Library/Implementation/HTNews.c","HTNewsProxyConnect","HTNewsProxyConnect( int sock , const char * url , HTParentAnchor * anAnchor , HTFormat format_out , HTStream * sink)",3072,3112
7,2,31,0,8,"HTStyleNew@22-29@./WWW/Library/Implementation/HTStyle.c","./WWW/Library/Implementation/HTStyle.c","HTStyleNew","HTStyleNew()",22,29
7,1,36,1,8,"HTStyleNewNamed@33-40@./WWW/Library/Implementation/HTStyle.c","./WWW/Library/Implementation/HTStyle.c","HTStyleNewNamed","HTStyleNewNamed( const char * name)",33,40
7,1,30,1,7,"HTStyleFree@44-50@./WWW/Library/Implementation/HTStyle.c","./WWW/Library/Implementation/HTStyle.c","HTStyleFree","HTStyleFree( HTStyle * self)",44,50
9,3,64,2,10,"HTStyleNamed@58-67@./WWW/Library/Implementation/HTStyle.c","./WWW/Library/Implementation/HTStyle.c","HTStyleNamed","HTStyleNamed( HTStyleSheet * self , const char * name)",58,67
12,3,68,2,13,"HTStyleSheetAddStyle@72-84@./WWW/Library/Implementation/HTStyle.c","./WWW/Library/Implementation/HTStyle.c","HTStyleSheetAddStyle","HTStyleSheetAddStyle( HTStyleSheet * self , HTStyle * style)",72,84
16,4,82,2,17,"HTStyleSheetRemoveStyle@88-104@./WWW/Library/Implementation/HTStyle.c","./WWW/Library/Implementation/HTStyle.c","HTStyleSheetRemoveStyle","HTStyleSheetRemoveStyle( HTStyleSheet * self , HTStyle * style)",88,104
7,2,31,0,8,"HTStyleSheetNew@109-116@./WWW/Library/Implementation/HTStyle.c","./WWW/Library/Implementation/HTStyle.c","HTStyleSheetNew","HTStyleSheetNew()",109,116
10,2,47,1,11,"HTStyleSheetFree@120-130@./WWW/Library/Implementation/HTStyle.c","./WWW/Library/Implementation/HTStyle.c","HTStyleSheetFree","HTStyleSheetFree( HTStyleSheet * self)",120,130
47,10,261,5,58,"HTAddRule@82-139@./WWW/Library/Implementation/HTRules.c","./WWW/Library/Implementation/HTRules.c","HTAddRule","HTAddRule( HTRuleOp op , const char * pattern , const char * equiv , const char * cond_op , const char * cond)",82,139
13,2,61,0,16,"HTClearRules@150-165@./WWW/Library/Implementation/HTRules.c","./WWW/Library/Implementation/HTRules.c","HTClearRules","HTClearRules()",150,165
24,7,150,1,26,"rule_cond_ok@167-192@./WWW/Library/Implementation/HTRules.c","./WWW/Library/Implementation/HTRules.c","rule_cond_ok","rule_cond_ok( rule * r)",167,192
195,51,1079,1,230,"HTTranslate@213-442@./WWW/Library/Implementation/HTRules.c","./WWW/Library/Implementation/HTRules.c","HTTranslate","HTTranslate( const char * required)",213,442
199,96,1282,1,220,"HTSetConfiguration@451-670@./WWW/Library/Implementation/HTRules.c","./WWW/Library/Implementation/HTRules.c","HTSetConfiguration","HTSetConfiguration( char * config)",451,670
16,4,89,1,17,"HTLoadRules@686-702@./WWW/Library/Implementation/HTRules.c","./WWW/Library/Implementation/HTRules.c","HTLoadRules","HTLoadRules( const char * filename)",686,702
8,2,48,1,10,"anchor_hash@36-45@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","anchor_hash","anchor_hash( const char * cp_address)",36,45
11,2,63,2,14,"HTParentAnchor0_new@67-80@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTParentAnchor0_new","HTParentAnchor0_new( const char * address , unsigned hash)",67,80
16,2,91,1,19,"HTParentAnchor_new@82-100@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTParentAnchor_new","HTParentAnchor_new( HTParentAnchor0 * parent)",82,100
8,2,39,1,10,"HTChildAnchor_new@102-111@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTChildAnchor_new","HTChildAnchor_new( HTParentAnchor0 * parent)",102,111
9,2,61,1,11,"HText_pool_ChildAnchor_new@113-123@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HText_pool_ChildAnchor_new","HText_pool_ChildAnchor_new( HTParentAnchor * parent)",113,123
14,6,86,2,14,"HTSEquivalent@142-155@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTSEquivalent","HTSEquivalent( const char * s , const char * t)",142,155
16,6,105,2,17,"HTBEquivalent@166-182@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTBEquivalent","HTBEquivalent( const bstring * s , const bstring * t)",166,182
8,2,58,2,14,"compare_anchors@187-200@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","compare_anchors","compare_anchors( * l , * r)",187,200
31,6,187,2,41,"HTAnchor_findNamedChild@208-248@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_findNamedChild","HTAnchor_findNamedChild( HTParentAnchor0 * parent , const char * tag)",208,248
15,2,89,1,19,"HTAnchor_addChild@255-273@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_addChild","HTAnchor_addChild( HTParentAnchor * parent)",255,273
63,19,389,4,81,"HTAnchor_findChildAndLink@288-368@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_findChildAndLink","HTAnchor_findChildAndLink( HTParentAnchor * parent , const char * tag , const char * href , HTLinkType * ltype)",288,368
21,2,147,1,30,"HTAnchor_findAddress@378-407@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_findAddress","HTAnchor_findAddress( const DocAddress * newdoc)",378,407
44,16,301,1,70,"HTAnchor_findAddress_in_adult_table@411-480@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_findAddress_in_adult_table","HTAnchor_findAddress_in_adult_table( const DocAddress * newdoc)",411,480
11,1,58,1,12,"HTAnchor_findSimpleAddress@488-499@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_findSimpleAddress","HTAnchor_findSimpleAddress( const char * url)",488,499
17,5,117,3,22,"HTAnchor_link@504-525@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_link","HTAnchor_link( HTChildAnchor * child , HTAnchor * destination , HTLinkType * type)",504,525
17,9,113,1,43,"deleteLinks@542-584@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","deleteLinks","deleteLinks( HTChildAnchor * me)",542,584
45,12,271,1,97,"HTAnchor_delete@588-684@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_delete","HTAnchor_delete( HTParentAnchor0 * me)",588,684
17,5,90,1,31,"HTAnchor_delete_links@691-721@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_delete_links","HTAnchor_delete_links( HTParentAnchor * me)",691,721
48,6,314,1,73,"HTParentAnchor_free@723-795@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTParentAnchor_free","HTParentAnchor_free( HTParentAnchor * me)",723,795
15,3,84,1,18,"HTAnchor_clearSourceCache@798-815@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_clearSourceCache","HTAnchor_clearSourceCache( HTParentAnchor * me)",798,815
8,3,39,1,11,"HTAnchor_parent@821-831@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_parent","HTAnchor_parent( HTAnchor * me)",821,831
6,2,22,2,6,"HTAnchor_setDocument@833-838@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_setDocument","HTAnchor_setDocument( HTParentAnchor * me , HyperDoc * doc)",833,838
4,2,19,1,4,"HTAnchor_document@840-843@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_document","HTAnchor_document( HTParentAnchor * me)",840,843
15,5,104,1,16,"HTAnchor_address@845-860@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_address","HTAnchor_address( HTAnchor * me)",845,860
13,3,85,1,15,"HTAnchor_short_address@862-876@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_short_address","HTAnchor_short_address( HTAnchor * me)",862,876
6,2,21,2,6,"HTAnchor_setFormat@878-883@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_setFormat","HTAnchor_setFormat( HTParentAnchor * me , HTFormat form)",878,883
4,2,19,1,4,"HTAnchor_format@885-888@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_format","HTAnchor_format( HTParentAnchor * me)",885,888
8,2,34,2,8,"HTAnchor_setIndex@890-897@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_setIndex","HTAnchor_setIndex( HTParentAnchor * me , const char * address)",890,897
7,2,28,2,7,"HTAnchor_setPrompt@899-905@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_setPrompt","HTAnchor_setPrompt( HTParentAnchor * me , const char * prompt)",899,905
6,2,22,1,6,"HTAnchor_isIndex@907-912@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_isIndex","HTAnchor_isIndex( HTParentAnchor * me)",907,912
6,3,34,1,6,"HTAnchor_isISMAPScript@917-922@./WWW/Library/Implementation/HTAnchor.c","./WWW/Library/Implementation/HTAnchor.c","HTAnchor_isISMAPScript","HTAnchor_isISMAPScript( HTAnchor * me)",917,922
